review_text,rating,date,bank,source,review_id,cleaned_text,sentiment_label,sentiment_score
"I am a business man i use this app long time, but it is very poor there is no filter to search the transactions of one Acc. If want to now how many times i send or receive.",1,2024-05-19,Commercial Bank of Ethiopia,Google Play Store,91323cb3-0dc5-49e1-a417-ccbc2e0aff18,"i am a business man i use this app long time, but it is very poor there is no filter to search the transactions of one acc. if want to now how many times i send or receive.",NEGATIVE,0.9984638690948486
"Very nice app, it makes my financial work so easy but i have one problem, that is the app RELAUNCHES itself after I closed it. if you guys could get rid of this it would be a lot better. Thanks!",4,2021-11-05,Commercial Bank of Ethiopia,Google Play Store,92214dfb-c8d4-41c4-b71c-5c599c5ed20c,"very nice app, it makes my financial work so easy but i have one problem, that is the app relaunches itself after i closed it. if you guys could get rid of this it would be a lot better. thanks!",POSITIVE,0.919050931930542
"I have been using this app. for long period of time but after my phone's motherboard was damaged and replaced it with a new one. it says ""your device is rooted"" whenever I have installed the app. again want to use it again as before. what shall I do?",4,2023-05-23,Commercial Bank of Ethiopia,Google Play Store,e5c5465e-84c5-4e51-bf40-28bd4d568561,i have been using this app. for long period of time but after my phones motherboard was damaged and replaced it with a new one. it says your device is rooted whenever i have installed the app. again want to use it again as before. what shall i do?,NEGATIVE,0.9829375147819519
"Before the new version, the app was fast and merits 4 ⭐. However, following the upgrade, the app is slow and takes time to reload. Apps are useless without speed, so make them work.",1,2024-12-19,Commercial Bank of Ethiopia,Google Play Store,049576cf-6d13-49c7-89c6-4bacdb609c53,"before the new version, the app was fast and merits 4 . however, following the upgrade, the app is slow and takes time to reload. apps are useless without speed, so make them work.",NEGATIVE,0.9991773962974548
"after updating the app it never works. Let alone giving a star if there was a negative star, i would have given you negative start. how could a biggest bank in a country doesn't have good app. ለማንኛውም ግን ማፈሪያ ባንክ ነው !!",1,2019-03-26,Commercial Bank of Ethiopia,Google Play Store,cbf0ec60-96ac-4ca5-9436-e174c3507ad2,"after updating the app it never works. let alone giving a star if there was a negative star, i would have given you negative start. how could a biggest bank in a country doesnt have good app. ለማንኛውም ግን ማፈሪያ ባንክ ነው !!",NEGATIVE,0.9997128844261169
The application for transaction any where and time important however on process transaction intruption after some minut deducted the amount so happened double payment . So please improved ! To transact reliable show correctly on time of transaction.,2,2023-07-29,Commercial Bank of Ethiopia,Google Play Store,d4477f8c-1c55-4e8a-9ea3-717f381518b5,the application for transaction any where and time important however on process transaction intruption after some minut deducted the amount so happened double payment . so please improved ! to transact reliable show correctly on time of transaction.,POSITIVE,0.9741153717041016
There is a glitch regarding the transaction history. Recent transaction history are browsed almost after a day. Which makes it very inconvenient for the users.,2,2024-06-16,Commercial Bank of Ethiopia,Google Play Store,52c230e0-a6ef-4c79-b92c-f5b6cef065cd,there is a glitch regarding the transaction history. recent transaction history are browsed almost after a day. which makes it very inconvenient for the users.,NEGATIVE,0.9983526468276978
"The previous version was working fine but after update it said that my device was rooted, even though it wasn't, and it didn't work. I had to reinstall the previous one.",1,2020-07-24,Commercial Bank of Ethiopia,Google Play Store,098198b0-359c-4237-9b1a-a71d32d1b8ba,"the previous version was working fine but after update it said that my device was rooted, even though it wasnt, and it didnt work. i had to reinstall the previous one.",NEGATIVE,0.977372944355011
"Just updated to version 4.3 but it failed to sync after that. Please do something, I couldn't use it since it is popping ""can't sync"".",1,2021-06-07,Commercial Bank of Ethiopia,Google Play Store,66b0aeaa-fb70-432c-95ee-fa52d4b413d7,"just updated to version 4.3 but it failed to sync after that. please do something, i couldnt use it since it is popping cant sync.",NEGATIVE,0.9991495609283447
"Nice app. But i know woman who got robbed her phone and they tranfered all money that she got because they got her password from her phone. Please do not save the password localy in the phone. Make a post request to validate the password or use oauth methods. That is much safer you can look at apps like paypal,payooneer ...",3,2024-03-26,Commercial Bank of Ethiopia,Google Play Store,09de4192-583d-4f15-8018-671523fc2f81,"nice app. but i know woman who got robbed her phone and they tranfered all money that she got because they got her password from her phone. please do not save the password localy in the phone. make a post request to validate the password or use oauth methods. that is much safer you can look at apps like paypal,payooneer ...",NEGATIVE,0.9966602325439453
"Very disappointed! It asks for verification code but no way to get it. The verification code should be sent to our mail or phone number. It doesn't give you any clue to get the code. I go to CBE branch & requested them if I can get the code, but they don't even know how to get it.",1,2021-04-15,Commercial Bank of Ethiopia,Google Play Store,e351b374-6927-40ec-8c22-2832eb524ccc,"very disappointed! it asks for verification code but no way to get it. the verification code should be sent to our mail or phone number. it doesnt give you any clue to get the code. i go to cbe branch  requested them if i can get the code, but they dont even know how to get it.",NEGATIVE,0.9997560381889343
App's literally broken after the last update. The new interface was great but unusable. I sent E-mail to to Dev. team but no response or acknowledgment of the issue so far. Please resolve it ASAP.,1,2021-08-03,Commercial Bank of Ethiopia,Google Play Store,2c3ab83e-8d37-4bb0-92e8-bfb4368be387,apps literally broken after the last update. the new interface was great but unusable. i sent email to to dev. team but no response or acknowledgment of the issue so far. please resolve it asap.,NEGATIVE,0.9992597699165344
